city,date,precipitation,temp_max,temp_min,wind_speed,humidity_mean,humidity_max,humidity_min,dew_point,aqi_t+1
jodhpur,2025-06-01,0.0,38.354,28.354,17.747124,43.62106,67.526886,24.872694,18.24775,101.0
jodhpur,2025-06-02,0.0,38.854,28.704,19.290257,38.07005,62.783073,18.042416,15.668582,139.0
jodhpur,2025-06-03,0.0,38.104,28.154,17.183167,37.353092,59.266872,24.741438,15.883167,116.0
jodhpur,2025-06-04,0.0,39.154,28.354,15.804164,39.252502,56.846714,23.656218,17.29983,92.0
jodhpur,2025-06-05,0.0,40.454,29.304,17.15297,34.942997,54.169773,18.316847,16.028997,98.0
jodhpur,2025-06-06,0.0,41.554,29.804,17.515581,29.026718,49.558033,15.79076,13.789416,95.0
jodhpur,2025-06-07,0.0,42.454,29.704,17.548845,26.341478,49.40213,12.084294,12.008168,91.0
jodhpur,2025-06-08,0.0,42.554,29.904,18.919704,25.545153,45.298573,12.466768,12.149834,92.0
jodhpur,2025-06-09,0.0,41.904,29.854,14.761098,28.629812,48.26682,15.958988,13.876916,80.0
jodhpur,2025-06-10,0.0,42.154,30.154,14.2336645,27.748243,49.28715,14.371446,13.326917,80.0
jodhpur,2025-06-11,0.0,42.704,30.854,13.737904,29.01517,50.57979,16.294092,14.839416,80.0
jodhpur,2025-06-12,0.0,45.204,32.003998,14.021525,24.631052,37.56224,14.641015,14.112332,90.0
jodhpur,2025-06-13,0.1,39.054,33.104,14.003029,38.76619,48.826378,27.636122,19.558168,88.0
jodhpur,2025-06-14,9.000001,38.204,26.104,19.41415,59.89101,92.88116,34.738625,22.404001,85.0
jodhpur,2025-06-15,1.6,38.104,26.704,15.825675,66.878975,91.79012,36.823776,23.358168,55.0
jodhpur,2025-06-16,9.6,36.104,28.254,11.385622,71.40863,89.99102,45.708405,24.533165,52.0
jodhpur,2025-06-17,7.2,36.954,25.554,11.230904,69.79748,95.063,46.613075,24.522749,50.0
jodhpur,2025-06-18,0.4,40.054,28.054,18.201374,60.7953,80.179634,33.966503,23.664413,57.0
jodhpur,2025-06-19,9.2,33.504,27.954,18.584509,68.04052,81.55997,54.922943,23.876917,53.0
jodhpur,2025-06-20,28.099998,30.354,26.354,14.004185,86.319954,98.53388,63.119236,25.070665,54.0
jodhpur,2025-06-21,0.6,35.304,26.454,10.783486,75.973045,91.51486,56.354965,25.316504,55.0
jodhpur,2025-06-22,3.3999999,35.404,27.504,14.941085,73.93131,92.37761,53.91361,25.0665,72.0
jodhpur,2025-06-23,0.0,36.504,27.254,14.915039,71.48503,87.11726,51.66394,25.370672,81.0
jodhpur,2025-06-24,18.000002,35.704,27.554,12.157663,78.399864,91.28346,55.452843,25.781084,75.0
jodhpur,2025-06-25,21.6,35.904,25.904,15.717823,78.22145,94.510414,52.91936,25.783167,57.0
jodhpur,2025-06-26,11.6,34.054,25.904,12.682018,82.148384,98.529,56.05802,25.476915,42.0
jodhpur,2025-06-27,0.0,34.454,26.454,12.9625,69.05006,87.749916,50.075275,23.547752,36.0
jodhpur,2025-06-28,4.3999996,32.754,26.654,16.478603,78.28048,89.080025,61.72598,24.601915,36.0
jodhpur,2025-06-29,0.4,34.254,26.404,18.212051,74.80102,89.90623,53.148792,24.23942,43.0
kalaburagi,2025-06-01,2.3,33.2255,23.525501,22.629229,66.541084,87.482834,46.936092,20.708834,41.0
kalaburagi,2025-06-02,0.0,33.6255,23.5755,18.102308,60.637814,83.547165,43.315624,19.848417,69.0
kalaburagi,2025-06-03,0.4,33.6255,23.125502,24.84065,63.708607,84.01372,43.813274,20.362997,74.0
kalaburagi,2025-06-04,7.1000004,31.3255,23.275501,14.494192,76.54635,96.726074,52.35487,21.39425,38.0
kalaburagi,2025-06-05,1.5000001,33.4755,22.7255,11.5115595,70.394905,97.00872,45.621384,21.331749,54.0
kalaburagi,2025-06-06,10.599999,33.275497,23.4255,16.263872,76.60223,89.39612,49.621174,21.917166,58.0
kalaburagi,2025-06-07,1.4000001,34.6755,25.3255,17.214249,68.824486,84.03701,40.716858,21.671335,27.0
kalaburagi,2025-06-08,1.7,32.3755,24.625502,18.47084,70.6097,88.113,53.004925,21.58175,36.0
kalaburagi,2025-06-09,0.3,34.525497,24.6755,18.268892,67.05312,86.78853,39.06854,21.592165,50.0
kalaburagi,2025-06-10,6.8,30.275501,24.125502,20.316889,72.62294,93.869705,56.002495,21.479668,32.0
kalaburagi,2025-06-11,22.9,33.6755,22.9755,13.3649235,77.02236,99.095634,48.521572,22.469254,68.0
kalaburagi,2025-06-12,0.4,32.6755,23.7255,13.403656,71.0378,95.87249,50.75172,21.990082,62.0
kalaburagi,2025-06-13,4.0,31.9755,24.525501,18.975277,74.88989,87.03924,55.522346,22.698418,57.0
kalaburagi,2025-06-14,13.400001,31.525501,24.375502,18.626305,76.938095,88.677605,58.88925,22.269255,43.0
kalaburagi,2025-06-15,10.900001,31.0755,23.9255,30.272661,74.00317,91.90367,55.30336,21.740084,41.0
kalaburagi,2025-06-16,0.5,33.4755,24.8255,26.7565,64.305275,81.1932,44.721092,20.60675,40.0
kalaburagi,2025-06-17,1.4000001,33.4755,23.9755,31.179514,64.014946,82.06425,45.608086,20.45675,48.0
kalaburagi,2025-06-18,10.4,32.525497,24.5755,30.611116,69.32875,81.135925,49.427723,21.192167,48.0
kalaburagi,2025-06-19,1.1000001,33.4755,24.3255,26.822414,67.79661,84.14558,46.33326,21.098417,41.0
kalaburagi,2025-06-20,1.9,33.775497,23.775501,26.469793,65.74115,84.86388,45.345287,20.825499,45.0
kalaburagi,2025-06-21,0.7,33.8755,23.775501,25.780247,64.51035,85.65373,43.853508,20.438002,34.0
kalaburagi,2025-06-22,2.8999999,33.0755,23.875502,29.784426,68.7186,84.95269,45.466846,20.546331,44.0
kalaburagi,2025-06-23,5.7999997,32.3255,24.125502,32.078403,69.39738,79.102264,49.988914,20.829664,52.0
kalaburagi,2025-06-24,13.700001,30.3255,24.4755,27.818588,70.88633,87.05739,55.401215,20.921335,41.0
kalaburagi,2025-06-25,1.7,30.4255,24.125502,22.442324,70.83846,87.0029,53.667812,20.9255,45.0
kalaburagi,2025-06-26,1.4,32.5755,23.525501,25.513054,66.92214,83.28437,47.9947,20.592169,39.0
kalaburagi,2025-06-27,0.2,33.6255,23.525501,24.472717,62.873535,85.109276,41.60251,19.994253,30.0
kalaburagi,2025-06-28,4.4,32.6755,23.8255,28.623962,66.29983,82.807556,42.081955,20.083834,52.0
kalaburagi,2025-06-29,9.900002,31.525501,23.4255,27.265694,73.795525,90.22105,50.40337,20.921331,33.0
kanpur,2025-06-01,0.0,37.685,28.335,18.434847,35.598225,53.123608,24.01503,15.526666,88.0
kanpur,2025-06-02,1.4,34.335003,26.335,11.385622,47.744305,81.11241,31.813616,17.918333,82.0
kanpur,2025-06-03,0.0,38.285,26.535,14.458382,43.69808,66.69781,23.923141,17.289165,72.0
kanpur,2025-06-04,0.90000004,37.135002,26.385,18.287504,46.470455,63.53483,27.793657,17.964167,68.0
kanpur,2025-06-05,0.0,38.635002,26.535,11.995349,37.328854,62.15601,22.224115,15.651665,88.0
kanpur,2025-06-06,0.0,42.985,29.135,19.963776,29.295862,43.145332,15.310464,14.332915,90.0
kanpur,2025-06-07,0.0,42.835003,30.285,16.824945,30.62377,44.86052,18.830309,15.864167,90.0
kanpur,2025-06-08,0.0,44.385002,31.885,14.57889,30.49058,42.667088,17.95246,17.135002,112.0
kanpur,2025-06-09,0.0,43.935,32.685,15.874734,32.370243,44.34247,19.836672,18.426664,119.0
kanpur,2025-06-10,0.4,43.285,33.235,12.5807,36.27159,47.017563,24.43151,20.195414,103.0
kanpur,2025-06-11,1.8000001,43.385002,32.585003,20.035059,41.27801,57.07307,24.077105,21.1225,93.0
kanpur,2025-06-12,0.0,43.335003,32.535,15.825675,41.48566,58.657837,24.828882,21.46833,78.0
kanpur,2025-06-13,0.4,43.235,32.935,12.570394,41.530605,63.870537,25.509441,21.85375,74.0
kanpur,2025-06-14,0.3,39.385002,28.935,13.239487,49.808884,67.79602,37.73925,22.73083,77.0
kanpur,2025-06-15,12.900001,38.835003,26.385,12.841963,63.680588,91.79779,40.15233,24.599585,85.0
kanpur,2025-06-16,1.8000001,39.185,27.435,14.887859,63.388653,87.32565,38.613632,24.072496,84.0
kanpur,2025-06-17,0.3,36.385002,27.135,7.256032,72.718346,89.728165,47.88125,25.26,77.0
kanpur,2025-06-18,22.800001,36.585003,27.085,14.970331,75.48144,96.81642,50.013844,25.46208,85.0
kanpur,2025-06-19,20.5,32.785,25.984999,12.72283,86.657906,97.38188,65.755714,25.791246,70.0
kanpur,2025-06-20,0.2,34.585003,27.035,6.830519,78.34982,95.67933,58.754658,25.857912,64.0
kanpur,2025-06-21,14.600001,32.385002,26.035,12.397806,84.318825,95.36537,68.260635,26.020414,68.0
kanpur,2025-06-22,1.7,33.785,26.635,11.543881,81.90212,94.0231,60.346207,25.951666,67.0
kanpur,2025-06-23,5.3,34.435,26.285,10.03167,78.7176,95.65572,58.36006,25.876665,72.0
kanpur,2025-06-24,2.4,34.785,26.435,13.084402,76.82312,95.95045,55.730247,25.685003,78.0
kanpur,2025-06-25,0.4,34.285,27.935,15.287288,72.07481,85.03791,58.163242,25.16625,70.0
kanpur,2025-06-26,8.2,34.835003,26.785,15.5843,76.04505,89.8942,58.117233,25.409998,58.0
kanpur,2025-06-27,4.7,34.185,25.385,8.863972,80.75359,96.48809,62.22249,25.795416,60.0
kanpur,2025-06-28,3.6999998,33.085003,26.635,9.531505,82.39283,94.848076,63.135555,25.678747,63.0
kanpur,2025-06-29,10.7,32.185,25.435,9.107359,87.035484,97.35676,69.44676,25.664164,49.0
katni,2025-06-01,1.8000001,37.385002,26.035,21.567726,42.111507,70.92818,23.860512,16.02875,113.0
katni,2025-06-02,4.1,34.335003,24.085,25.674461,64.90441,91.62002,37.18126,19.980833,107.0
katni,2025-06-03,0.3,35.335003,24.285,15.876775,58.003834,85.961685,33.95996,19.17458,80.0
katni,2025-06-04,0.0,37.385002,24.635,10.674773,45.568005,71.260254,25.098423,16.741251,101.0
katni,2025-06-05,0.0,37.785,23.885,16.204998,42.039085,71.79476,20.003317,15.332916,105.0
katni,2025-06-06,0.0,39.235,24.984999,13.6289835,37.081966,58.871826,21.103485,15.343334,157.0
katni,2025-06-07,0.0,41.235,26.885,16.120808,35.41451,52.798954,19.848467,15.8724985,133.0
katni,2025-06-08,0.0,42.435,26.835,22.871336,34.41633,59.12075,18.617983,15.968333,182.0
katni,2025-06-09,0.0,41.685,27.484999,21.129885,35.61516,57.266724,21.422619,17.005833,156.0
katni,2025-06-10,0.0,41.485,29.484999,18.22361,38.357594,57.743668,24.438047,18.330832,113.0
katni,2025-06-11,0.0,41.385002,29.535,14.292725,38.473103,56.86985,25.276167,18.955828,101.0
katni,2025-06-12,0.4,41.485,30.484999,16.981165,40.047573,53.535362,25.142725,19.384996,88.0
katni,2025-06-13,1.0,41.185,30.885,15.496736,42.342716,57.64935,26.323442,19.816248,86.0
katni,2025-06-14,0.3,40.585003,29.185,13.644427,48.147076,68.051155,28.082985,20.737083,76.0
katni,2025-06-15,0.90000004,38.135002,29.085,22.431494,55.00149,67.41459,34.706886,21.816248,50.0
katni,2025-06-16,1.5000001,37.685,27.335,13.248049,62.258564,81.74088,34.50474,22.264168,65.0
katni,2025-06-17,1.6,34.785,27.585,13.130133,58.77029,77.03412,38.49238,21.693329,82.0
katni,2025-06-18,9.700001,35.435,25.785,17.630812,66.51489,91.99659,45.39343,22.86833,96.0
katni,2025-06-19,17.800003,30.935,25.585,21.982119,79.48463,90.63465,57.379208,23.224585,82.0
katni,2025-06-20,15.200001,32.085003,25.335,20.738312,83.038635,97.071175,57.127895,23.78083,84.0
katni,2025-06-21,14.200003,30.484999,23.935,23.763409,79.375206,97.91581,64.458824,23.266249,55.0
katni,2025-06-22,2.5999997,29.885,24.835,23.794067,79.48283,92.77719,65.75696,23.326666,61.0
katni,2025-06-23,26.100004,32.535,23.984999,12.616703,84.26562,98.217834,58.8119,24.14958,40.0
katni,2025-06-24,10.6,33.785,23.984999,10.385547,83.28766,97.94031,55.99379,24.222498,55.0
katni,2025-06-25,14.900002,33.285,24.785,13.1041975,85.62737,98.81452,57.93112,24.687082,42.0
katni,2025-06-26,13.599999,32.285,24.385,13.1412325,85.604164,97.62909,60.73594,24.251665,50.0
katni,2025-06-27,9.700001,32.585003,24.285,24.193098,74.517586,96.75518,50.674862,22.434998,52.0
katni,2025-06-28,5.7000003,31.635,24.385,20.98062,77.98217,94.165,59.49959,22.795416,70.0
katni,2025-06-29,9.9,30.585,23.484999,17.713316,87.18723,96.146996,67.70949,23.54125,47.0
khurja,2025-06-01,0.5,34.9045,24.0045,12.791403,55.595654,67.55301,38.524975,19.325335,111.0
khurja,2025-06-02,0.1,33.1045,22.8545,11.126562,61.154835,82.69269,46.904224,19.283667,100.0
khurja,2025-06-03,0.0,33.1045,21.7545,16.87878,68.560135,88.690765,44.91917,20.044083,111.0
khurja,2025-06-04,0.0,33.3545,22.154501,6.898956,60.71486,86.28491,40.794544,19.052416,132.0
khurja,2025-06-05,0.0,34.754498,23.7545,9.499158,56.140545,73.015594,37.64899,19.18575,114.0
khurja,2025-06-06,0.0,36.9045,24.404501,13.324863,56.0445,69.24119,33.866383,20.339918,134.0
khurja,2025-06-07,0.0,38.554497,25.654501,9.734988,57.81953,74.14067,35.93815,22.042,134.0
khurja,2025-06-08,0.0,39.504498,26.3545,10.564941,55.889088,75.1716,34.99582,22.629501,154.0
khurja,2025-06-09,0.0,37.7045,25.5545,12.503199,51.785324,71.87777,38.45021,20.687834,143.0
khurja,2025-06-10,0.0,38.8545,26.7545,11.722133,60.630142,82.89752,36.12983,23.67325,139.0
khurja,2025-06-11,0.0,37.304497,29.0045,17.519281,61.525787,74.02062,51.0117,24.76075,150.0
khurja,2025-06-12,0.0,36.8545,29.1045,23.4,62.414013,72.05942,50.50739,24.752413,132.0
khurja,2025-06-13,0.0,39.004498,28.8545,11.672275,62.112698,76.25191,41.47125,24.619087,133.0
khurja,2025-06-14,1.1,36.004498,26.7045,15.070633,64.95698,88.02146,49.86647,24.098251,205.0
khurja,2025-06-15,26.8,33.9045,25.2045,24.514387,77.06819,95.37441,60.37296,25.110748,111.0
khurja,2025-06-16,3.7999997,35.2045,25.6045,21.407139,74.95927,93.1227,55.830387,24.86075,161.0
khurja,2025-06-17,8.1,33.1045,24.9545,9.236298,79.439705,95.9095,59.990894,24.414915,174.0
khurja,2025-06-18,1.7,31.8045,26.9545,13.277364,78.09333,90.72505,63.812218,24.877419,101.0
khurja,2025-06-19,9.8,30.8545,25.404501,14.944336,87.03335,97.35614,72.795525,25.577415,111.0
khurja,2025-06-20,0.70000005,34.4545,25.8545,10.855358,77.83997,94.7926,59.559246,25.633665,97.0
khurja,2025-06-21,2.0,33.6545,27.4545,9.292254,74.93047,88.08393,61.58814,25.569084,98.0
khurja,2025-06-22,2.1999998,33.8545,26.3045,11.298495,79.215065,93.13013,63.67517,25.942,124.0
khurja,2025-06-23,0.0,34.6545,26.4545,11.157097,75.30015,92.584755,57.216778,25.667,68.0
khurja,2025-06-24,2.0,32.9545,27.1045,15.726067,81.15477,95.39951,64.43666,25.652418,123.0
khurja,2025-06-25,7.7000003,34.4545,26.1045,15.299999,73.17876,95.36602,57.340874,25.314917,117.0
khurja,2025-06-26,0.4,34.304497,28.0545,13.874019,72.922005,83.317955,58.3069,25.414917,95.0
khurja,2025-06-27,5.4999995,34.804497,26.0545,11.712455,76.55484,95.64844,57.081593,25.644081,95.0
khurja,2025-06-28,11.2,32.6045,25.9545,14.423605,82.28498,97.103584,65.91479,25.702421,119.0
khurja,2025-06-29,4.8999996,30.654501,26.0045,8.82,86.48596,96.21752,74.01356,25.23158,117.0
kohima,2025-06-01,52.800003,25.2015,17.4515,9.114471,91.221855,98.45808,73.15466,18.909836,62.0
kohima,2025-06-02,1.7000002,25.3015,15.2515,11.384199,80.66735,97.55769,54.12777,16.113998,90.0
kohima,2025-06-03,10.900001,24.5515,14.7015,9.187056,82.37675,98.12255,63.42739,16.386919,123.0
kohima,2025-06-04,22.400002,23.751501,16.251501,7.458606,89.026955,99.05738,70.41321,17.372334,62.0
kohima,2025-06-05,3.1,24.7015,15.151501,9.0645685,85.30819,97.49228,68.222466,17.184835,63.0
kohima,2025-06-06,7.3999996,24.251501,15.8015,8.6867485,89.25669,97.80101,74.366615,18.189001,72.0
kohima,2025-06-07,4.6,25.5515,17.1015,6.489992,86.5503,98.741066,68.602615,18.39525,63.0
kohima,2025-06-08,1.9000001,27.3015,17.001501,8.827344,79.79291,96.887024,54.679943,18.089,64.0
kohima,2025-06-09,1.7000002,27.8015,18.7015,9.3340025,80.01774,99.38421,57.88309,18.666084,63.0
kohima,2025-06-10,5.7,29.251501,18.3515,10.1902895,77.521675,96.364426,42.90119,17.861917,64.0
kohima,2025-06-11,0.6,28.9515,17.3515,8.694204,75.52871,93.85494,44.901356,17.622334,64.0
kohima,2025-06-12,4.3,27.6515,18.8015,8.669949,77.7604,95.25624,55.275448,18.755669,65.0
kohima,2025-06-13,9.900001,26.0515,19.4015,8.027677,84.52862,95.21766,71.07703,19.368166,63.0
kohima,2025-06-14,2.7999997,26.1515,17.9015,7.9036193,80.92325,96.592064,61.58208,18.616087,63.0
kohima,2025-06-15,18.300001,22.4015,18.8015,5.5916004,93.19387,98.469086,86.844505,19.547337,64.0
kohima,2025-06-16,33.2,24.001501,19.2015,5.7964473,91.41,98.16607,77.62964,19.289,64.0
kohima,2025-06-17,27.299997,24.6515,19.5515,7.587806,89.94291,99.692276,76.063774,19.570253,64.0
kohima,2025-06-18,53.900005,24.9015,18.3515,7.562142,90.88763,99.06491,79.97407,19.268167,64.0
kohima,2025-06-19,47.799995,24.251501,17.8515,7.6473517,91.37329,97.82755,76.23698,19.168169,64.0
kohima,2025-06-20,60.800003,22.6015,18.1515,5.6521144,93.77549,97.87291,86.54786,19.380667,64.0
kohima,2025-06-21,25.900002,26.2015,18.6515,8.536252,87.64999,98.138885,68.30453,19.224417,65.0
kohima,2025-06-22,64.3,22.5515,18.4515,6.0908127,94.538506,99.38352,88.209305,19.193167,65.0
kohima,2025-06-23,46.999996,22.751501,18.1515,6.151683,91.49142,99.69204,81.86412,18.989,65.0
kohima,2025-06-24,27.300003,23.6515,17.9515,8.305396,93.09795,97.52531,86.684204,19.293169,65.0
kohima,2025-06-25,10.799999,24.8515,17.2015,7.3094187,87.20026,98.746346,73.09429,18.716084,65.0
kohima,2025-06-26,9.8,24.9515,18.251501,7.0911775,86.84082,99.06275,76.39608,18.534834,64.0
kohima,2025-06-27,14.900002,25.4015,18.1015,6.439876,88.42228,98.1757,70.519264,19.08692,65.0
kohima,2025-06-28,31.599998,24.8515,18.3515,7.519175,91.399895,98.159164,77.51616,19.303583,67.0
kohima,2025-06-29,25.2,25.251501,18.501501,8.669949,87.57644,96.30408,72.711876,19.39525,67.0
kolkata,2025-06-01,0.6,36.3675,27.667501,17.864489,75.48541,94.57982,45.967934,25.555,74.0
kolkata,2025-06-02,0.2,35.6175,27.5175,12.096214,73.00736,92.148026,47.41771,25.06125,85.0
kolkata,2025-06-03,3.9,34.4175,27.417501,8.827344,81.78787,94.62057,56.48173,26.0925,56.0
kolkata,2025-06-04,5.299999,32.6675,27.067501,8.821836,85.47135,97.67544,65.9275,26.205,63.0
kolkata,2025-06-05,9.7,33.317497,25.567501,12.632101,83.14905,96.78677,66.8239,25.89875,71.0
kolkata,2025-06-06,0.0,34.567497,25.9675,6.8989563,76.66535,96.79031,52.209816,25.18625,63.0
kolkata,2025-06-07,1.6,34.767498,27.317501,7.771331,77.202126,95.970474,55.89289,26.050833,71.0
kolkata,2025-06-08,0.8,34.8675,27.7675,8.473393,70.71294,93.75242,48.38674,24.917501,75.0
kolkata,2025-06-09,1.4,36.7175,27.6175,10.215693,68.286125,92.37291,45.04425,24.707083,74.0
kolkata,2025-06-10,0.70000005,35.567497,28.167501,12.267763,70.77006,86.33384,50.358513,24.919584,56.0
kolkata,2025-06-11,1.2,37.067497,27.3675,10.874742,66.726326,88.085,42.480194,24.173752,39.0
kolkata,2025-06-12,2.1000001,36.317497,28.167501,10.24578,70.28242,87.62265,47.887375,25.069582,42.0
kolkata,2025-06-13,1.5,35.9175,28.3675,14.408997,70.97439,87.899216,51.20962,25.275833,49.0
kolkata,2025-06-14,16.0,31.567501,27.417501,10.587918,83.46314,90.24739,68.92003,25.788336,46.0
kolkata,2025-06-15,26.6,32.017498,26.7175,11.45513,85.862915,93.70517,67.383736,25.669586,37.0
kolkata,2025-06-16,30.400003,29.067501,25.417501,13.130133,93.11169,97.93854,85.91007,25.746668,47.0
kolkata,2025-06-17,25.300001,28.8675,25.567501,19.574533,91.10204,97.65056,83.88247,25.296669,47.0
kolkata,2025-06-18,23.5,30.8675,24.2175,27.295977,83.80395,92.617134,70.13958,24.261248,46.0
kolkata,2025-06-19,3.9,32.567497,26.2675,17.254667,82.75848,90.26449,70.13613,25.540413,51.0
kolkata,2025-06-20,2.9999998,33.8675,26.317501,12.397806,80.41677,95.11337,58.240555,25.896662,60.0
kolkata,2025-06-21,28.2,32.017498,26.2675,9.0018,88.89996,96.53603,76.45307,26.529999,60.0
kolkata,2025-06-22,14.199999,31.667501,26.1175,12.475961,88.44305,97.67288,74.01791,26.205002,43.0
kolkata,2025-06-23,1.8000001,32.3675,26.5175,9.580668,83.646545,95.09743,67.61376,25.913336,39.0
kolkata,2025-06-24,17.0,31.4675,26.667501,16.557064,86.79166,94.82131,73.11572,25.994585,41.0
kolkata,2025-06-25,7.7,32.1675,25.817501,16.299694,84.354195,95.92627,69.19123,25.544584,31.0
kolkata,2025-06-26,19.4,31.5175,25.6175,13.529966,87.632576,96.213745,72.263855,25.590418,33.0
kolkata,2025-06-27,17.500002,30.2175,25.067501,8.967541,89.256226,97.37575,76.68686,25.538338,43.0
kolkata,2025-06-28,44.8,30.567501,25.6175,8.707237,90.171875,97.66092,78.343094,25.773748,42.0
kolkata,2025-06-29,12.7,31.0175,25.1175,9.167638,88.046165,97.933975,76.8066,25.62792,43.0
korba,2025-06-01,0.0,37.2305,24.6805,14.967083,50.712994,82.40202,26.333637,18.759665,96.0
korba,2025-06-02,0.5,35.6805,25.2305,18.888851,56.386032,77.334435,33.32221,19.999249,74.0
korba,2025-06-03,1.6,34.2305,23.0805,23.747042,62.428425,92.1206,40.469124,20.645082,73.0
korba,2025-06-04,0.0,35.830498,24.5805,15.489414,60.274765,82.39604,33.257694,20.490917,66.0
korba,2025-06-05,0.1,36.080498,24.4305,7.995323,56.01881,87.56223,30.524967,19.580498,69.0
korba,2025-06-06,0.4,36.830498,24.8305,10.993271,52.229324,70.91764,31.627245,19.470083,114.0
korba,2025-06-07,0.0,38.7305,26.030499,13.510796,50.95017,71.0732,28.304808,20.018,110.0
korba,2025-06-08,0.3,38.080498,27.630499,14.799459,49.69339,63.501484,33.65759,20.574247,133.0
korba,2025-06-09,1.7,38.1305,27.030499,18.044046,61.7119,78.54695,39.15889,22.884666,122.0
korba,2025-06-10,0.0,37.0305,26.6805,14.813682,61.593693,81.64798,40.56897,22.578415,96.0
korba,2025-06-11,0.0,37.080498,26.4305,11.734564,60.81119,87.210365,40.061237,22.657583,83.0
korba,2025-06-12,0.0,37.330498,27.030499,10.874742,59.677525,84.690735,40.074722,22.863832,70.0
korba,2025-06-13,0.90000004,37.9305,27.4805,9.582358,59.029682,83.23034,39.828186,23.153418,86.0
korba,2025-06-14,0.6,37.580498,28.030499,16.676977,63.439022,81.813675,40.100094,23.48883,92.0
korba,2025-06-15,0.6,34.7805,26.4305,14.366211,70.62105,89.352165,49.840664,23.86175,78.0
korba,2025-06-16,8.2,33.4305,26.4305,10.30883,80.54318,95.1103,54.73933,24.647165,66.0
korba,2025-06-17,18.199999,27.530499,24.7305,12.011544,93.56464,96.19466,85.395355,25.138838,62.0
korba,2025-06-18,12.3,28.9305,23.7305,21.43814,84.08909,96.48023,73.12279,23.553415,54.0
korba,2025-06-19,6.299999,31.880499,24.780499,17.932371,81.598946,96.48281,57.055756,23.515917,46.0
korba,2025-06-20,0.90000004,33.830498,25.030499,18.789963,72.31009,90.660904,47.517895,23.059664,51.0
korba,2025-06-21,0.7,34.2305,25.280499,14.917212,74.23895,93.08434,53.142994,23.790916,82.0
korba,2025-06-22,11.500002,31.380499,25.6805,12.882267,78.41256,90.11679,62.504284,23.774246,54.0
korba,2025-06-23,2.6000001,33.7805,25.280499,17.935081,77.21606,89.23904,56.84053,23.982584,63.0
korba,2025-06-24,18.1,33.1805,25.030499,12.659004,85.60374,97.05922,60.753517,24.922167,58.0
korba,2025-06-25,17.2,30.630499,24.780499,10.435344,88.23348,97.06139,69.155495,24.440916,48.0
korba,2025-06-26,26.199999,31.7305,24.780499,16.084589,82.6186,96.19049,59.318466,23.809668,37.0
korba,2025-06-27,34.6,28.5805,24.030499,14.292725,87.24707,96.7443,77.13035,24.118002,50.0
korba,2025-06-28,0.9000001,31.880499,24.9805,15.856356,74.88212,91.12883,55.02926,22.709665,62.0
korba,2025-06-29,9.7,30.030499,23.6805,13.8049555,83.57751,97.61669,68.42116,23.567995,61.0
kota,2025-06-01,0.5,38.054497,27.5545,20.6318,41.684036,65.87493,27.88858,17.535751,110.0
kota,2025-06-02,7.5,34.6545,23.0545,20.523155,63.660034,94.14884,43.14701,20.350332,102.0
kota,2025-06-03,0.0,38.7045,24.654501,13.413321,44.2542,72.83353,24.147549,16.821165,76.0
kota,2025-06-04,0.0,39.054497,26.7545,12.801531,39.89835,58.817898,20.383211,16.560747,125.0
kota,2025-06-05,0.0,39.8545,28.3045,16.575644,32.739006,54.64943,19.6983,14.873248,134.0
kota,2025-06-06,0.0,41.8545,29.2045,18.762356,26.317202,40.735294,14.918946,13.091998,123.0
kota,2025-06-07,0.0,43.504498,30.3545,17.477621,22.160402,32.63346,13.641106,11.325334,112.0
kota,2025-06-08,0.0,44.254498,31.404501,18.532133,19.867697,30.305927,11.853313,10.031583,112.0
kota,2025-06-09,0.0,45.1045,31.8045,15.881875,21.148863,32.684673,11.8127,11.085751,106.0
kota,2025-06-10,0.0,44.6545,31.3545,16.525724,21.781683,33.86289,12.517727,11.66075,107.0
kota,2025-06-11,0.0,45.004498,31.2045,17.58481,20.42684,27.801819,12.446554,11.062833,109.0
kota,2025-06-12,0.0,44.9545,32.504498,15.858398,28.728424,38.474712,18.910662,16.852415,164.0
kota,2025-06-13,4.5,42.554497,32.7045,23.695822,41.471077,53.67358,27.217916,20.683664,151.0
kota,2025-06-14,0.70000005,38.9545,29.4545,15.503006,49.091095,67.89772,33.58033,21.475332,102.0
kota,2025-06-15,0.90000004,38.1045,27.654501,11.874544,63.528046,81.29132,37.455185,23.652414,87.0
kota,2025-06-16,5.7999997,36.754498,28.5545,24.122683,62.82185,76.68006,38.667953,23.083666,80.0
kota,2025-06-17,19.7,33.4545,25.8545,17.19165,76.30944,93.70457,58.3196,24.183664,52.0
kota,2025-06-18,20.699999,33.554497,26.1045,15.086748,82.142204,96.806366,57.785103,24.773247,79.0
kota,2025-06-19,63.0,29.3545,25.4545,15.367616,90.17373,98.81861,76.10074,24.927414,85.0
kota,2025-06-20,93.69999,31.8045,24.8545,17.47484,84.12216,95.32365,63.239952,24.433664,75.0
kota,2025-06-21,1.3000001,34.2045,26.1045,11.753877,73.60011,89.09922,54.597717,24.067,64.0
kota,2025-06-22,33.0,31.904501,25.404501,14.934577,87.68609,95.07196,67.36157,25.089914,142.0
kota,2025-06-23,2.8999999,35.1045,25.5045,13.169555,79.18893,92.53673,53.518753,24.998251,86.0
kota,2025-06-24,0.4,35.1545,25.8545,10.404249,75.71996,93.94604,51.922768,24.519083,43.0
